Freguesia,AnoMes,Stock_12M_ALV_Nova_Construcao_Area,Stock_12M_ALV_Reabilitacao_Area,Stock_12M_ALV_Nova_Construcao_Count,Stock_12M_ALV_Reabilitacao_Count,Stock_12M_ALV_Demolicao_Area,Stock_12M_ALV_Demolicao_Count,Racio_Gentrificacao_ALV_Area,Racio_Gentrificacao_ALV_Count
Belém,2021-06,10984.02587890625,15391.55078125,5.0,57.0,0.0,0.0,1.4012667860407442,11.399772004559908
Belém,2021-07,10843.4228515625,13775.8671875,4.0,53.0,0.0,0.0,1.270435290501598,13.249668758281043
Belém,2021-08,10843.4228515625,12189.09619140625,4.0,51.0,0.0,0.0,1.1241004105304075,12.749681257968552
Belém,2021-09,10843.4228515625,12593.03125,4.0,52.0,0.0,0.0,1.161352029359455,12.999675008124798
Belém,2021-10,10843.4228515625,12791.16943359375,4.0,53.0,0.0,0.0,1.1796246896143239,13.249668758281043
Belém,2021-11,11192.81005859375,11340.19140625,5.0,47.0,0.0,0.0,1.013167492842992,9.399812003759925
Belém,2021-12,8834.48974609375,10912.44189453125,4.0,47.0,0.0,0.0,1.2352090595651413,11.749706257343567
Belém,2022-01,8834.48974609375,10374.18310546875,4.0,43.0,0.0,0.0,1.1742820792369568,10.749731256718583
Belém,2022-02,8266.04296875,9530.2451171875,3.0,38.0,0.0,0.0,1.1529392041540227,12.66624445851805
Belém,2022-03,8790.0830078125,9192.04248046875,4.0,37.0,0.0,0.0,1.045728734043367,9.249768755781107
Belém,2022-04,8657.6064453125,9568.48388671875,3.0,36.0,0.0,0.0,1.1052112193640202,11.999600013332888
Belém,2022-05,8783.85009765625,9775.55078125,4.0,37.0,0.0,0.0,1.1129004435729517,9.249768755781107
Belém,2022-06,999.6708984375,10219.60595703125,3.0,38.0,0.0,0.0,10.222969329914182,12.66624445851805
Belém,2022-07,999.6708984375,9830.01025390625,3.0,37.0,0.0,0.0,9.833245407009603,12.332922235925468
Belém,2022-08,1558.0498046875,9350.6572265625,4.0,34.0,0.0,0.0,6.001513300973484,8.499787505312367
Belém,2022-09,1558.0498046875,9776.54345703125,4.0,33.0,0.0,0.0,6.2748589936804,8.249793755156121
Belém,2022-10,1558.0498046875,8425.2236328125,4.0,28.0,0.0,0.0,5.4075441405725435,6.999825004374891
Belém,2022-11,1208.66259765625,8320.875,3.0,27.0,0.0,0.0,6.88436485723869,8.999700009999666
Belém,2022-12,1208.66259765625,7402.04150390625,3.0,23.0,0.0,0.0,6.124158144583882,7.666411119629345
Belém,2023-01,1208.66259765625,6960.689453125,3.0,22.0,0.0,0.0,5.759000808598344,7.333088897036765
Belém,2023-02,1208.66259765625,5648.63232421875,3.0,18.0,0.0,0.0,4.6734563209174595,5.999800006666444
Belém,2023-03,684.62255859375,4652.1728515625,2.0,15.0,0.0,0.0,6.79523646079477,7.499625018749062
Belém,2023-04,684.62255859375,2879.29541015625,2.0,9.0,0.0,0.0,4.205667712007181,4.4997750112494375
Belém,2023-05,558.37890625,2562.48291015625,1.0,7.0,0.0,0.0,4.589146227694964,6.999300069993001
Belém,2023-06,558.37890625,1460.82080078125,1.0,3.0,0.0,0.0,2.616181454585713,2.9997000299970003
Belém,2023-07,558.37890625,1266.58154296875,1.0,2.0,0.0,0.0,2.268318702515242,1.9998000199980002
Belém,2023-08,0.0,1266.58154296875,0.0,2.0,0.0,0.0,12665815.4296875,20000.0
Belém,2023-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belém,2023-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belém,2023-11,0.0,425.40673828125,0.0,1.0,0.0,0.0,4254067.3828125,10000.0
Belém,2023-12,0.0,822.89111328125,0.0,2.0,0.0,0.0,8228911.1328125,20000.0
Belém,2024-01,0.0,822.89111328125,0.0,2.0,0.0,0.0,8228911.1328125,20000.0
Belém,2024-02,0.0,1003.6767578125,0.0,3.0,0.0,0.0,10036767.578125,30000.0
Belém,2024-03,0.0,1003.6767578125,0.0,3.0,0.0,0.0,10036767.578125,30000.0
Belém,2024-04,0.0,1003.6767578125,0.0,3.0,0.0,0.0,10036767.578125,30000.0
Belém,2024-05,0.0,1079.2333984375,0.0,4.0,0.0,0.0,10792333.984375,40000.0
Belém,2024-06,0.0,1079.2333984375,0.0,4.0,0.0,0.0,10792333.984375,40000.0
Belém,2024-07,0.0,1079.2333984375,0.0,4.0,0.0,0.0,10792333.984375,40000.0
Belém,2024-08,0.0,1079.2333984375,0.0,4.0,0.0,0.0,10792333.984375,40000.0
Belém,2024-09,0.0,1079.2333984375,0.0,4.0,0.0,0.0,10792333.984375,40000.0
Belém,2024-10,0.0,1079.2333984375,0.0,4.0,0.0,0.0,10792333.984375,40000.0
Belém,2024-11,0.0,1492.6025390625,0.0,6.0,0.0,0.0,14926025.390625,60000.0
Belém,2024-12,0.0,1095.1181640625,0.0,5.0,0.0,0.0,10951181.640625,50000.0
Belém,2025-01,0.0,1095.1181640625,0.0,5.0,0.0,0.0,10951181.640625,50000.0
Belém,2025-02,0.0,914.33251953125,0.0,4.0,0.0,0.0,9143325.1953125,40000.0
Belém,2025-03,0.0,914.33251953125,0.0,4.0,0.0,0.0,9143325.1953125,40000.0
Belém,2025-04,0.0,985.78466796875,0.0,5.0,0.0,0.0,9857846.6796875,50000.0
Belém,2025-05,0.0,910.22802734375,0.0,4.0,0.0,0.0,9102280.2734375,40000.0
Belém,2025-06,0.0,1359.61328125,0.0,5.0,0.0,0.0,13596132.8125,50000.0
Belém,2025-07,0.0,1359.61328125,0.0,5.0,0.0,0.0,13596132.8125,50000.0
Belém,2025-08,0.0,1862.0634765625,0.0,6.0,0.0,0.0,18620634.765625,60000.0
Belém,2025-09,0.0,1947.427734375,0.0,7.0,0.0,0.0,19474277.34375,70000.0
Belém,2025-10,0.0,2207.02392578125,0.0,8.0,0.0,0.0,22070239.2578125,80000.0
Belém,2025-11,0.0,1368.248046875,0.0,5.0,0.0,0.0,13682480.46875,50000.0
Arroios,2016-08,697.8017578125,17685.4912109375,2.0,44.0,561.4599609375,1.0,25.344574556420294,21.998900054997247
Arroios,2016-09,697.8017578125,18370.8955078125,2.0,47.0,561.4599609375,1.0,26.326807964373142,23.49882505874706
Arroios,2016-10,697.8017578125,18248.671875,2.0,46.0,561.4599609375,1.0,26.151652751694787,22.998850057497123
Arroios,2016-11,697.8017578125,19812.94091796875,2.0,48.0,1014.837890625,2.0,28.393362236207324,23.998800059997
Arroios,2016-12,697.8017578125,22281.8681640625,2.0,53.0,1014.837890625,2.0,31.931511667097997,26.498675066246683
Arroios,2017-01,697.8017578125,21268.2578125,2.0,50.0,1014.837890625,2.0,30.47893549491638,24.99875006249687
Arroios,2017-02,915.28466796875,19569.46728515625,3.0,46.0,1468.2158203125,3.0,21.380741786609082,15.33282223925869
Arroios,2017-03,1330.5400390625,17152.49462890625,3.0,44.0,1468.2158203125,3.0,12.891377062094433,14.66617779407353
Arroios,2017-04,3223.36962890625,18932.43408203125,5.0,48.0,1468.2158203125,3.0,5.87349130701658,9.599808003839923
Arroios,2017-05,3223.36962890625,22626.57958984375,5.0,51.0,1468.2158203125,3.0,7.019542122932752,10.19979600407992
Arroios,2017-06,3223.36962890625,22231.50578944385,5.0,49.0,1468.2158203125,3.0,6.89697666081496,9.799804003919922
Arroios,2017-07,2661.90966796875,19444.97942225635,4.0,44.0,906.755859375,2.0,7.30489803082034,10.99972500687483
Arroios,2017-08,3571.7177734375,18187.1898714751,5.0,39.0,906.755859375,2.0,5.092000688724988,7.799844003119938
Arroios,2017-09,3571.7177734375,19943.15910975635,5.0,39.0,906.755859375,2.0,5.583632251044121,7.799844003119938
Arroios,2017-10,3571.7177734375,22681.3402621001,5.0,43.0,906.755859375,2.0,6.350260873284227,8.599828003439931
Arroios,2017-11,3923.13720703125,28095.76653163135,6.0,46.0,453.3779296875,1.0,7.16155574806843,7.666538891018483
Arroios,2017-12,3923.13720703125,26563.78215663135,6.0,43.0,453.3779296875,1.0,6.771055937558535,7.1665472242129304
Arroios,2018-01,3923.13720703125,28752.0951449126,6.0,48.0,453.3779296875,1.0,7.3288526234811116,7.999866668888852
Arroios,2018-02,4074.69580078125,30535.69133631885,6.0,51.0,0.0,0.0,7.493980429426445,8.499858335694405
Arroios,2018-03,3523.0986328125,30474.92668788135,5.0,51.0,0.0,0.0,8.650034812834532,10.19979600407992
Arroios,2018-04,1630.26904296875,29746.6830355376,3.0,47.0,0.0,0.0,18.24648596450053,15.666144461851271
Arroios,2018-05,1630.26904296875,26549.45403163135,3.0,45.0,0.0,0.0,16.2853196026788,14.99950001666611
Arroios,2018-06,1630.26904296875,26582.06884765625,3.0,51.0,0.0,0.0,16.305325388941494,16.99943335222159
Arroios,2018-07,1630.26904296875,37159.61083984375,3.0,58.0,0.0,0.0,22.793543630578334,19.332688910369654
Arroios,2018-08,720.4609375,38258.78173828125,2.0,59.0,0.0,0.0,53.10319329833468,29.49852507374631
Arroios,2018-09,720.4609375,36275.18017578125,2.0,56.0,0.0,0.0,50.349954109463205,27.9986000699965
Arroios,2018-10,1185.87646484375,34330.59033203125,3.0,54.0,0.0,0.0,28.94954782798547,17.99940001999933
Arroios,2018-11,834.45703125,27055.68115234375,2.0,49.0,0.0,0.0,32.423092977604355,24.498775061246935
Arroios,2018-12,834.45703125,28907.8046875,2.0,50.0,0.0,0.0,34.64264802218982,24.99875006249687
Arroios,2019-01,834.45703125,27018.5009765625,2.0,46.0,0.0,0.0,32.37853685316264,22.998850057497123
Arroios,2019-02,465.41552734375,26204.07666015625,1.0,45.0,0.0,0.0,56.302528580120615,44.995500449955
Arroios,2019-03,465.41552734375,28018.15087890625,1.0,46.0,0.0,0.0,60.200279562620715,45.995400459954006
Arroios,2019-04,863.39599609375,26681.3564453125,2.0,45.0,0.0,0.0,30.902799498430166,22.498875056247186
Arroios,2019-05,863.39599609375,26955.1787109375,2.0,46.0,0.0,0.0,31.219945089965556,22.998850057497123
Arroios,2019-06,863.39599609375,27724.2578125,2.0,45.0,0.0,0.0,32.11070554746824,22.498875056247186
Arroios,2019-07,863.39599609375,19619.10546875,2.0,42.0,0.0,0.0,22.72318065545168,20.998950052497374
Arroios,2019-08,1717.52734375,20650.82958984375,3.0,46.0,0.0,0.0,12.02358056343794,15.33282223925869
Arroios,2019-09,1717.52734375,21793.9476839751,3.0,47.0,0.0,0.0,12.689140871246181,15.666144461851271
Arroios,2019-10,1297.423828125,21872.4681917876,3.0,48.0,0.0,0.0,16.858381996543773,15.999466684443851
Arroios,2019-11,1297.423828125,22815.0199496001,3.0,50.0,0.0,0.0,17.58486139728571,16.666111129629012
Arroios,2019-12,1297.423828125,20821.7494417876,3.0,48.0,0.0,0.0,16.048532010565427,15.999466684443851
Arroios,2020-01,1297.423828125,20842.53020350635,3.0,48.0,0.0,0.0,16.064548950956517,15.999466684443851
Arroios,2020-02,1297.423828125,22995.9799105376,3.0,51.0,0.0,0.0,17.72433775271182,16.99943335222159
Arroios,2020-03,1297.423828125,23116.3002230376,3.0,51.0,0.0,0.0,17.817075608004714,16.99943335222159
Arroios,2020-04,899.443359375,26140.54485194385,2.0,51.0,0.0,0.0,29.063021782501192,25.49872506374681
Arroios,2020-05,899.443359375,27889.1176058501,2.0,53.0,0.0,0.0,31.00708256328811,26.498675066246683
Arroios,2020-06,899.443359375,27309.92180506885,2.0,51.0,0.0,0.0,30.36313346927422,25.49872506374681
Arroios,2020-07,899.443359375,27211.2553011626,2.0,52.0,0.0,0.0,30.253436186051093,25.998700064996747
Arroios,2020-08,45.31201171875,27029.0931917876,1.0,51.0,0.0,0.0,596.5092370789475,50.994900509949005
Arroios,2020-09,2756.31787109375,26010.6806640625,2.0,52.0,0.0,0.0,9.43674892985625,25.998700064996747
Arroios,2020-10,2711.005859375,26343.5302734375,1.0,52.0,0.0,0.0,9.717252808810048,51.99480051994801
Arroios,2020-11,2711.005859375,26260.42822265625,1.0,52.0,335.22314453125,1.0,9.686599224116192,51.99480051994801
Arroios,2020-12,2936.322265625,29220.78173828125,2.0,61.0,335.22314453125,1.0,9.95148968667872,30.498475076246184
Arroios,2021-01,2936.322265625,31644.669921875,2.0,67.0,335.22314453125,1.0,10.776974044925543,33.49832508374581
Arroios,2021-02,2936.322265625,30092.7265625,2.0,68.0,335.22314453125,1.0,10.248441014103273,33.99830008499575
Arroios,2021-03,2936.322265625,30983.30078125,2.0,70.0,335.22314453125,1.0,10.551736806546158,34.99825008749562
Arroios,2021-04,2936.322265625,31606.4765625,2.0,76.0,335.22314453125,1.0,10.763966835696024,37.998100094995245
Arroios,2021-05,2936.322265625,30244.89794921875,2.0,77.0,335.22314453125,1.0,10.300264815365763,38.49807509624518
Arroios,2021-06,2936.322265625,28704.11279296875,2.0,74.0,335.22314453125,1.0,9.775531845209727,36.99815009249537
Arroios,2021-07,2936.322265625,28926.0576171875,2.0,75.0,335.22314453125,1.0,9.851117832231118,37.49812509374531
Arroios,2021-08,2936.322265625,29067.36865234375,2.0,76.0,335.22314453125,1.0,9.899243009769712,37.998100094995245
Arroios,2021-09,225.31640625,30167.14794921875,1.0,79.0,335.22314453125,1.0,133.88787377941492,78.99210078992101
Arroios,2021-10,813.58984375,29261.080078125,2.0,77.0,335.22314453125,1.0,35.965390554429405,38.49807509624518
Arroios,2021-11,813.58984375,29842.28564453125,2.0,77.0,0.0,0.0,36.679762174766005,38.49807509624518
Arroios,2021-12,588.2734375,29107.80419921875,1.0,72.0,0.0,0.0,49.48005025505461,71.99280071992801
Arroios,2022-01,588.2734375,27018.9013671875,1.0,68.0,0.0,0.0,45.92914629818361,67.993200679932
Arroios,2022-02,588.2734375,26329.994140625,1.0,64.0,0.0,0.0,44.75808014842925,63.993600639936005
Arroios,2022-03,588.2734375,25598.841796875,1.0,64.0,0.0,0.0,43.51520196822554,63.993600639936005
Arroios,2022-04,588.2734375,26521.6845703125,1.0,59.0,0.0,0.0,45.083932694002065,58.994100589941006
Arroios,2022-05,588.2734375,25841.56103515625,1.0,57.0,0.0,0.0,43.92779784889823,56.99430056994301
Arroios,2022-06,588.2734375,25776.67236328125,1.0,60.0,0.0,0.0,43.81749427795951,59.99400059994001
Arroios,2022-07,588.2734375,24541.19580078125,1.0,58.0,0.0,0.0,41.717320661871945,57.994200579942
Arroios,2022-08,588.2734375,22406.357421875,1.0,53.0,0.0,0.0,38.08833135193507,52.994700529947
Arroios,2022-09,588.2734375,20515.26171875,1.0,47.0,0.0,0.0,34.873677653314466,46.99530046995301
Arroios,2022-10,0.0,19961.06103515625,0.0,45.0,0.0,0.0,199610610.3515625,450000.0
Arroios,2022-11,0.0,17903.0703125,0.0,41.0,0.0,0.0,179030703.125,410000.0
Arroios,2022-12,0.0,14749.15869140625,0.0,35.0,0.0,0.0,147491586.9140625,350000.0
Arroios,2023-01,0.0,14094.38330078125,0.0,32.0,0.0,0.0,140943833.0078125,320000.0
Arroios,2023-02,0.0,12817.60302734375,0.0,28.0,0.0,0.0,128176030.2734375,280000.0
Arroios,2023-03,0.0,10265.49365234375,0.0,23.0,0.0,0.0,102654936.5234375,230000.0
Arroios,2023-04,0.0,4697.1396484375,0.0,18.0,0.0,0.0,46971396.484375,180000.0
Arroios,2023-05,0.0,3577.87451171875,0.0,13.0,0.0,0.0,35778745.1171875,130000.0
Arroios,2023-06,0.0,2131.19482421875,0.0,7.0,0.0,0.0,21311948.2421875,70000.0
Arroios,2023-07,0.0,771.00341796875,0.0,3.0,0.0,0.0,7710034.1796875,30000.0
Arroios,2023-08,0.0,658.27392578125,0.0,2.0,0.0,0.0,6582739.2578125,20000.0
Arroios,2023-09,0.0,207.80615234375,0.0,1.0,0.0,0.0,2078061.5234375,10000.0
Arroios,2023-10,0.0,207.80615234375,0.0,1.0,0.0,0.0,2078061.5234375,10000.0
Arroios,2023-11,0.0,207.80615234375,0.0,1.0,0.0,0.0,2078061.5234375,10000.0
Arroios,2023-12,0.0,207.80615234375,0.0,1.0,0.0,0.0,2078061.5234375,10000.0
Arroios,2024-01,0.0,207.80615234375,0.0,1.0,0.0,0.0,2078061.5234375,10000.0
Arroios,2024-02,0.0,207.80615234375,0.0,1.0,0.0,0.0,2078061.5234375,10000.0
Arroios,2024-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arroios,2024-04,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-05,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-06,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-07,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-08,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-09,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-10,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-11,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2024-12,0.0,228.41357421875,0.0,1.0,0.0,0.0,2284135.7421875,10000.0
Arroios,2025-01,0.0,1106.31640625,0.0,2.0,0.0,0.0,11063164.0625,20000.0
Arroios,2025-02,0.0,1106.31640625,0.0,2.0,0.0,0.0,11063164.0625,20000.0
Arroios,2025-03,0.0,1106.31640625,0.0,2.0,0.0,0.0,11063164.0625,20000.0
Arroios,2025-04,0.0,877.90283203125,0.0,1.0,0.0,0.0,8779028.3203125,10000.0
Arroios,2025-05,0.0,877.90283203125,0.0,1.0,0.0,0.0,8779028.3203125,10000.0
Arroios,2025-06,0.0,1115.20361328125,0.0,2.0,0.0,0.0,11152036.1328125,20000.0
Arroios,2025-07,0.0,1115.20361328125,0.0,2.0,0.0,0.0,11152036.1328125,20000.0
Arroios,2025-08,0.0,1588.15625,0.0,3.0,0.0,0.0,15881562.5,30000.0
Arroios,2025-09,0.0,1588.15625,0.0,3.0,0.0,0.0,15881562.5,30000.0
Arroios,2025-10,0.0,2744.791015625,0.0,4.0,0.0,0.0,27447910.15625,40000.0
Arroios,2025-11,0.0,3149.5205078125,0.0,5.0,0.0,0.0,31495205.078125,50000.0
Santa Maria Maior,2016-08,212.30810546875,56522.36575928237,1.0,116.0,0.0,0.0,266.2278908838594,115.988401159884
Santa Maria Maior,2016-09,506.7900390625,58902.40482178237,2.0,121.0,0.0,0.0,116.22642250053374,60.49697515124243
Santa Maria Maior,2016-10,294.48193359375,58993.91165771987,1.0,124.0,0.0,0.0,200.3311065798479,123.98760123987601
Santa Maria Maior,2016-11,294.48193359375,59340.66263428237,1.0,127.0,0.0,0.0,201.50860108547488,126.98730126987302
Santa Maria Maior,2016-12,10561.17822265625,60134.56557052024,2.0,127.0,0.0,0.0,5.693925784920915,63.496825158742055
Santa Maria Maior,2017-01,10561.17822265625,62656.81947677024,2.0,130.0,0.0,0.0,5.932748937905575,64.99675016249186
Santa Maria Maior,2017-02,10631.27685546875,63223.02943770774,3.0,130.0,0.0,0.0,5.946889513134703,43.33188893703543
Santa Maria Maior,2017-03,10631.27685546875,63778.47767989524,3.0,128.0,0.0,0.0,5.999136128900063,42.66524449185027
Santa Maria Maior,2017-04,10631.27685546875,65807.03920333274,3.0,132.0,0.0,0.0,6.189946840720904,43.99853338222059
Santa Maria Maior,2017-05,10631.27685546875,67632.88295333274,3.0,133.0,0.0,0.0,6.361689497567106,44.33185560481317
Santa Maria Maior,2017-06,10631.27685546875,60523.749127644114,3.0,118.0,0.0,0.0,5.692989598630537,39.332022265924465
Santa Maria Maior,2017-07,10631.27685546875,63006.539166706614,3.0,123.0,0.0,0.0,5.926525988422861,40.99863337888737
Santa Maria Maior,2017-08,10631.27685546875,52072.284283894114,3.0,111.0,0.0,0.0,4.898027255052182,36.998766707776404
Santa Maria Maior,2017-09,10336.794921875,51172.124127644114,2.0,107.0,0.0,0.0,4.9504826224523475,53.49732513374331
Santa Maria Maior,2017-10,10336.794921875,51775.296002644114,2.0,105.0,0.0,0.0,5.008834546208555,52.49737513124343
Santa Maria Maior,2017-11,10336.794921875,50861.648541706614,2.0,101.0,0.0,0.0,4.920446660117749,50.497475126243685
Santa Maria Maior,2017-12,70.0986328125,49817.72265625,1.0,95.0,0.0,0.0,710.6793612018976,94.99050094990501
Santa Maria Maior,2018-01,70.0986328125,49047.865234375,1.0,98.0,0.0,0.0,699.6968884668453,97.99020097990201
Santa Maria Maior,2018-02,0.0,54106.25634765625,0.0,99.0,0.0,0.0,541062563.4765625,990000.0
Santa Maria Maior,2018-03,0.0,53267.9619140625,0.0,98.0,97.17626953125,1.0,532679619.140625,980000.0
Santa Maria Maior,2018-04,0.0,52408.2138671875,0.0,96.0,97.17626953125,1.0,524082138.671875,960000.0
Santa Maria Maior,2018-05,0.0,54968.40478515625,0.0,100.0,97.17626953125,1.0,549684047.8515625,1000000.0
Santa Maria Maior,2018-06,260.48974609375,57383.60302734375,1.0,107.0,255.2060546875,2.0,220.29113183433438,106.98930106989302
Santa Maria Maior,2018-07,260.48974609375,59648.0615234375,1.0,105.0,255.2060546875,2.0,228.98420962623717,104.98950104989501
Santa Maria Maior,2018-08,260.48974609375,57841.78759765625,1.0,105.0,341.14208984375,3.0,222.0500663079169,104.98950104989501
Santa Maria Maior,2018-09,260.48974609375,57675.6669921875,1.0,102.0,341.14208984375,3.0,221.41234238907762,101.98980101989801
Santa Maria Maior,2018-10,260.48974609375,57056.23583984375,1.0,103.0,341.14208984375,3.0,219.03439498869864,102.989701029897
Santa Maria Maior,2018-11,260.48974609375,57033.701171875,1.0,106.0,341.14208984375,3.0,218.9478861734543,105.989401059894
Santa Maria Maior,2018-12,260.48974609375,54154.30810546875,1.0,108.0,341.14208984375,3.0,207.8941230053884,107.98920107989201
Santa Maria Maior,2019-01,260.48974609375,52763.2001953125,1.0,101.0,341.14208984375,3.0,202.55376931783778,100.98990100989901
Santa Maria Maior,2019-02,260.48974609375,50370.587890625,1.0,95.0,341.14208984375,3.0,193.3687191496005,94.99050094990501
Santa Maria Maior,2019-03,260.48974609375,49358.26123046875,1.0,92.0,243.9658203125,2.0,189.48247684366467,91.99080091990801
Santa Maria Maior,2019-04,260.48974609375,49625.6298828125,1.0,90.0,243.9658203125,2.0,190.5088840390051,89.99100089991
Santa Maria Maior,2019-05,260.48974609375,42521.00146484375,1.0,83.0,827.775390625,3.0,163.2347751840603,82.99170082991701
Santa Maria Maior,2019-06,0.0,43641.5576171875,0.0,81.0,669.74560546875,2.0,436415576.171875,810000.0
Santa Maria Maior,2019-07,732.27880859375,38614.35986328125,1.0,76.0,669.74560546875,2.0,52.73176573859719,75.99240075992401
Santa Maria Maior,2019-08,732.27880859375,38171.03271484375,1.0,75.0,583.8095703125,1.0,52.12635823165581,74.99250074992501
Santa Maria Maior,2019-09,843.6806640625,40036.34375,2.0,79.0,583.8095703125,1.0,47.454375464502235,39.49802509874506
Santa Maria Maior,2019-10,843.6806640625,46056.371686237864,2.0,81.0,583.8095703125,1.0,54.58980890410108,40.49797510124493
Santa Maria Maior,2019-11,843.6806640625,49641.384869831614,2.0,86.0,583.8095703125,1.0,58.8390621006907,42.99785010749462
Santa Maria Maior,2019-12,843.6806640625,49713.030865925364,2.0,84.0,583.8095703125,1.0,58.923982842214734,41.99790010499475
Santa Maria Maior,2020-01,843.6806640625,47592.874127644114,2.0,80.0,583.8095703125,1.0,56.41099827673495,39.998000099995
Santa Maria Maior,2020-02,843.6806640625,41885.145612019114,2.0,75.0,583.8095703125,1.0,49.64572785840624,37.49812509374531
Santa Maria Maior,2020-03,843.6806640625,39703.602154987864,2.0,72.0,583.8095703125,1.0,47.059982692750616,35.9982000899955
Santa Maria Maior,2020-04,843.6806640625,37024.554303425364,2.0,69.0,583.8095703125,1.0,43.88455430125533,34.498275086245684
Santa Maria Maior,2020-05,843.6806640625,42230.511822956614,2.0,69.0,0.0,0.0,50.05508436580661,34.498275086245684
Santa Maria Maior,2020-06,843.6806640625,42414.304791706614,2.0,67.0,0.0,0.0,50.272930945435846,33.49832508374581
Santa Maria Maior,2020-07,111.40185546875,44213.977154987864,1.0,71.0,0.0,0.0,396.88690354623606,70.992900709929
Santa Maria Maior,2020-08,111.40185546875,47644.854108112864,1.0,73.0,0.0,0.0,427.6841811944494,72.99270072992701
Santa Maria Maior,2020-09,0.0,44559.537701862864,0.0,67.0,0.0,0.0,445595377.0186286,670000.0
Santa Maria Maior,2020-10,0.0,38412.65576171875,0.0,62.0,0.0,0.0,384126557.6171875,620000.0
Santa Maria Maior,2020-11,0.0,35921.36376953125,0.0,58.0,0.0,0.0,359213637.6953125,580000.0
Santa Maria Maior,2020-12,0.0,37257.318359375,0.0,61.0,0.0,0.0,372573183.59375,610000.0
Santa Maria Maior,2021-01,0.0,42231.16845703125,0.0,73.0,0.0,0.0,422311684.5703125,730000.0
Santa Maria Maior,2021-02,0.0,42979.8955078125,0.0,75.0,245.39013671875,1.0,429798955.078125,750000.0
Santa Maria Maior,2021-03,0.0,50030.19384765625,0.0,84.0,245.39013671875,1.0,500301938.4765625,840000.0
Santa Maria Maior,2021-04,0.0,59209.046875,0.0,92.0,245.39013671875,1.0,592090468.75,920000.0
Santa Maria Maior,2021-05,0.0,56509.38847130444,0.0,94.0,245.39013671875,1.0,565093884.7130444,940000.0
Santa Maria Maior,2021-06,0.0,57117.25761192944,0.0,98.0,245.39013671875,1.0,571172576.1192944,980000.0
Santa Maria Maior,2021-07,0.0,57572.89335411694,0.0,100.0,245.39013671875,1.0,575728933.5411694,1000000.0
Santa Maria Maior,2021-08,0.0,56010.12186974194,0.0,103.0,245.39013671875,1.0,560101218.6974194,1030000.0
Santa Maria Maior,2021-09,695.46826171875,58832.35429161694,1.0,107.0,245.39013671875,1.0,84.59386153271048,106.98930106989302
Santa Maria Maior,2021-10,695.46826171875,57825.99003380444,1.0,108.0,245.39013671875,1.0,83.1468305630695,107.98920107989201
Santa Maria Maior,2021-11,695.46826171875,86658.619916617,1.0,106.0,245.39013671875,1.0,124.60469043114009,105.989401059894
Santa Maria Maior,2021-12,695.46826171875,86020.16142052325,1.0,101.0,245.39013671875,1.0,123.68666377279449,100.98990100989901
Santa Maria Maior,2022-01,695.46826171875,81935.824994742,1.0,91.0,245.39013671875,1.0,117.81387839448138,90.99090090990902
Santa Maria Maior,2022-02,695.46826171875,80425.63407677325,1.0,90.0,0.0,0.0,115.64240518147061,89.99100089991
Santa Maria Maior,2022-03,695.46826171875,72812.90751427325,1.0,82.0,0.0,0.0,104.69621843663258,81.99180081991801
Santa Maria Maior,2022-04,695.46826171875,62194.54276817949,1.0,71.0,0.0,0.0,89.42828486758856,70.992900709929
Santa Maria Maior,2022-05,695.46826171875,61364.6420898438,1.0,74.0,0.0,0.0,88.23498733743965,73.992600739926
Santa Maria Maior,2022-06,695.46826171875,59486.31835937505,1.0,74.0,0.0,0.0,85.53418334137181,73.992600739926
Santa Maria Maior,2022-07,695.46826171875,57447.7377929688,1.0,68.0,0.0,0.0,82.60294925709486,67.993200679932
Santa Maria Maior,2022-08,695.46826171875,54681.78320312505,1.0,60.0,0.0,0.0,78.62583866214545,59.99400059994001
Santa Maria Maior,2022-09,0.0,51584.18486294155,0.0,57.0,0.0,0.0,515841848.62941545,570000.0
Santa Maria Maior,2022-10,0.0,50002.5398434103,0.0,51.0,0.0,0.0,500025398.43410295,510000.0
Santa Maria Maior,2022-11,0.0,17439.9407223165,0.0,43.0,0.0,0.0,174399407.22316498,430000.0
Santa Maria Maior,2022-12,0.0,14275.03007778525,0.0,39.0,0.0,0.0,142750300.7778525,390000.0
Santa Maria Maior,2023-01,0.0,13385.51640591025,0.0,37.0,0.0,0.0,133855164.05910249,370000.0
