parish,date,Year,Month,novos_al,novas_camas,novos_lag_admin,novos_legalizados_informal,total_al_acumulado,total_camas_acumulado,stock_lag_admin_acumulado,stock_legalizados_informal_acumulado,Area_km2,Densidade_AL_km2,Densidade_Capacidade_km2,capacidade_media_por_al,racio_mercado_informal,al_growth_rate
Ajuda,2022-05-01,2022,5,1.0,7.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0037037037037037646
Ajuda,2022-06-01,2022,6,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2022-07-01,2022,7,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2022-08-01,2022,8,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2022-09-01,2022,9,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2022-10-01,2022,10,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2022-11-01,2022,11,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2022-12-01,2022,12,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-01-01,2023,1,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-02-01,2023,2,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-03-01,2023,3,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-04-01,2023,4,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-05-01,2023,5,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-06-01,2023,6,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-07-01,2023,7,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-08-01,2023,8,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-09-01,2023,9,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-10-01,2023,10,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-11-01,2023,11,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2023-12-01,2023,12,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-01-01,2024,1,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-02-01,2024,2,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-03-01,2024,3,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-04-01,2024,4,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-05-01,2024,5,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-06-01,2024,6,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-07-01,2024,7,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-08-01,2024,8,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-09-01,2024,9,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-10-01,2024,10,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-11-01,2024,11,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2024-12-01,2024,12,0.0,0.0,0.0,0.0,271.0,1319.0,102.0,0.0,2.88,94.09722222222223,457.98611111111114,4.867158671586716,0.0,0.0
Ajuda,2025-01-01,2025,1,2.0,8.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.007380073800737907
Ajuda,2025-02-01,2025,2,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-03-01,2025,3,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-04-01,2025,4,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-05-01,2025,5,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-06-01,2025,6,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-07-01,2025,7,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-08-01,2025,8,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-09-01,2025,9,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-10-01,2025,10,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Ajuda,2025-11-01,2025,11,0.0,0.0,0.0,0.0,273.0,1327.0,102.0,0.0,2.88,94.79166666666667,460.7638888888889,4.86080586080586,0.0,0.0
Alcântara,2008-03-01,2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-04-01,2008,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-05-01,2008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-06-01,2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-07-01,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-08-01,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-09-01,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-10-01,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-11-01,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2008-12-01,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-01-01,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-02-01,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-03-01,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-04-01,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-05-01,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-06-01,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-07-01,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-08-01,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-09-01,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-10-01,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-11-01,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2009-12-01,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-01-01,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-02-01,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-03-01,2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-04-01,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-05-01,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-06-01,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-07-01,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-08-01,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-09-01,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-10-01,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-11-01,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2010-12-01,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-01-01,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-02-01,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-03-01,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-04-01,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-05-01,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-06-01,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-07-01,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-08-01,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-09-01,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-10-01,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-11-01,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2011-12-01,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-01-01,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-02-01,2012,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-03-01,2012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-04-01,2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-05-01,2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-06-01,2012,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-07-01,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-08-01,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-09-01,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-10-01,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-11-01,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2012-12-01,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-01-01,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-02-01,2013,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-03-01,2013,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-04-01,2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-05-01,2013,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-06-01,2013,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-07-01,2013,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0
Alcântara,2013-08-01,2013,8,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,5.07,0.1972386587771203,0.7889546351084812,4.0,0.0,0.0
Alcântara,2013-09-01,2013,9,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.07,0.1972386587771203,0.7889546351084812,4.0,0.0,0.0
Alcântara,2013-10-01,2013,10,1.0,16.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,1.0
Alcântara,2013-11-01,2013,11,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2013-12-01,2013,12,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-01-01,2014,1,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-02-01,2014,2,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-03-01,2014,3,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-04-01,2014,4,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-05-01,2014,5,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-06-01,2014,6,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-07-01,2014,7,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-08-01,2014,8,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-09-01,2014,9,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-10-01,2014,10,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-11-01,2014,11,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2014-12-01,2014,12,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,5.07,0.3944773175542406,3.944773175542406,10.0,0.0,0.0
Alcântara,2015-01-01,2015,1,3.0,8.0,1.0,0.0,5.0,28.0,1.0,0.0,5.07,0.9861932938856015,5.522682445759369,5.6,0.0,1.5
Alcântara,2015-02-01,2015,2,1.0,2.0,0.0,0.0,6.0,30.0,1.0,0.0,5.07,1.1834319526627217,5.9171597633136095,5.0,0.0,0.19999999999999996
Alcântara,2015-03-01,2015,3,0.0,0.0,0.0,0.0,6.0,30.0,1.0,0.0,5.07,1.1834319526627217,5.9171597633136095,5.0,0.0,0.0
Alcântara,2015-04-01,2015,4,1.0,4.0,0.0,0.0,7.0,34.0,1.0,0.0,5.07,1.3806706114398422,6.70611439842209,4.857142857142857,0.0,0.16666666666666674
Alcântara,2015-05-01,2015,5,2.0,6.0,0.0,0.0,9.0,40.0,1.0,0.0,5.07,1.7751479289940828,7.889546351084812,4.444444444444445,0.0,0.2857142857142858
Alcântara,2015-06-01,2015,6,2.0,9.0,0.0,0.0,11.0,49.0,1.0,0.0,5.07,2.1696252465483234,9.664694280078894,4.454545454545454,0.0,0.22222222222222232
Alcântara,2015-07-01,2015,7,1.0,10.0,0.0,0.0,12.0,59.0,1.0,0.0,5.07,2.3668639053254434,11.637080867850099,4.916666666666667,0.0,0.09090909090909083
Alcântara,2015-08-01,2015,8,1.0,6.0,0.0,0.0,13.0,65.0,1.0,0.0,5.07,2.564102564102564,12.82051282051282,5.0,0.0,0.08333333333333326
Alcântara,2015-09-01,2015,9,1.0,4.0,1.0,0.0,14.0,69.0,2.0,0.0,5.07,2.7613412228796843,13.609467455621301,4.928571428571429,0.0,0.07692307692307687
Alcântara,2015-10-01,2015,10,0.0,0.0,0.0,0.0,14.0,69.0,2.0,0.0,5.07,2.7613412228796843,13.609467455621301,4.928571428571429,0.0,0.0
Alcântara,2015-11-01,2015,11,2.0,7.0,0.0,0.0,16.0,76.0,2.0,0.0,5.07,3.1558185404339247,14.990138067061142,4.75,0.0,0.1428571428571428
Alcântara,2015-12-01,2015,12,0.0,0.0,0.0,0.0,16.0,76.0,2.0,0.0,5.07,3.1558185404339247,14.990138067061142,4.75,0.0,0.0
Alcântara,2016-01-01,2016,1,2.0,12.0,0.0,0.0,18.0,88.0,2.0,0.0,5.07,3.5502958579881656,17.357001972386588,4.888888888888889,0.0,0.125
Alcântara,2016-02-01,2016,2,2.0,17.0,0.0,0.0,20.0,105.0,2.0,0.0,5.07,3.944773175542406,20.71005917159763,5.25,0.0,0.11111111111111116
Alcântara,2016-03-01,2016,3,3.0,11.0,1.0,0.0,23.0,116.0,3.0,0.0,5.07,4.536489151873767,22.879684418145956,5.043478260869565,0.0,0.1499999999999999
Alcântara,2016-04-01,2016,4,2.0,8.0,0.0,0.0,25.0,124.0,3.0,0.0,5.07,4.930966469428007,24.457593688362916,4.96,0.0,0.08695652173913038
Alcântara,2016-05-01,2016,5,3.0,29.0,0.0,0.0,28.0,153.0,3.0,0.0,5.07,5.522682445759369,30.177514792899405,5.464285714285714,0.0,0.1200000000000001
Alcântara,2016-06-01,2016,6,3.0,9.0,0.0,0.0,31.0,162.0,3.0,0.0,5.07,6.114398422090729,31.95266272189349,5.225806451612903,0.0,0.1071428571428572
Alcântara,2016-07-01,2016,7,0.0,0.0,0.0,0.0,31.0,162.0,3.0,0.0,5.07,6.114398422090729,31.95266272189349,5.225806451612903,0.0,0.0
Alcântara,2016-08-01,2016,8,5.0,19.0,0.0,0.0,36.0,181.0,3.0,0.0,5.07,7.100591715976331,35.700197238658774,5.027777777777778,0.0,0.16129032258064524
Alcântara,2016-09-01,2016,9,5.0,25.0,0.0,0.0,41.0,206.0,3.0,0.0,5.07,8.086785009861932,40.63116370808678,5.024390243902439,0.0,0.13888888888888884
Alcântara,2016-10-01,2016,10,3.0,43.0,0.0,0.0,44.0,249.0,3.0,0.0,5.07,8.678500986193294,49.112426035502956,5.659090909090909,0.0,0.07317073170731714
Alcântara,2016-11-01,2016,11,5.0,50.0,0.0,0.0,49.0,299.0,3.0,0.0,5.07,9.664694280078894,58.97435897435897,6.1020408163265305,0.0,0.11363636363636354
Alcântara,2016-12-01,2016,12,1.0,4.0,0.0,0.0,50.0,303.0,3.0,0.0,5.07,9.861932938856015,59.76331360946745,6.06,0.0,0.020408163265306145
Alcântara,2017-01-01,2017,1,1.0,4.0,0.0,0.0,51.0,307.0,3.0,0.0,5.07,10.059171597633135,60.552268244575934,6.019607843137255,0.0,0.020000000000000018
Alcântara,2017-02-01,2017,2,2.0,14.0,0.0,0.0,53.0,321.0,3.0,0.0,5.07,10.453648915187376,63.31360946745562,6.056603773584905,0.0,0.03921568627450989
Alcântara,2017-03-01,2017,3,6.0,34.0,0.0,0.0,59.0,355.0,3.0,0.0,5.07,11.637080867850099,70.01972386587771,6.016949152542373,0.0,0.1132075471698113
Alcântara,2017-04-01,2017,4,4.0,15.0,0.0,0.0,63.0,370.0,3.0,0.0,5.07,12.426035502958579,72.97830374753451,5.873015873015873,0.0,0.06779661016949157
Alcântara,2017-05-01,2017,5,9.0,43.0,1.0,0.0,72.0,413.0,4.0,0.0,5.07,14.201183431952662,81.45956607495069,5.736111111111111,0.0,0.1428571428571428
Alcântara,2017-06-01,2017,6,2.0,7.0,0.0,0.0,74.0,420.0,4.0,0.0,5.07,14.595660749506903,82.84023668639053,5.675675675675675,0.0,0.02777777777777768
Alcântara,2017-07-01,2017,7,4.0,24.0,0.0,0.0,78.0,444.0,4.0,0.0,5.07,15.384615384615383,87.57396449704142,5.6923076923076925,0.0,0.054054054054053946
Alcântara,2017-08-01,2017,8,4.0,27.0,0.0,0.0,82.0,471.0,4.0,0.0,5.07,16.173570019723865,92.89940828402366,5.7439024390243905,0.0,0.05128205128205132
Alcântara,2017-09-01,2017,9,4.0,12.0,0.0,0.0,86.0,483.0,4.0,0.0,5.07,16.962524654832347,95.26627218934911,5.616279069767442,0.0,0.04878048780487809
Alcântara,2017-10-01,2017,10,6.0,29.0,2.0,0.0,92.0,512.0,6.0,0.0,5.07,18.14595660749507,100.98619329388559,5.565217391304348,0.0,0.06976744186046502
Alcântara,2017-11-01,2017,11,0.0,0.0,0.0,0.0,92.0,512.0,6.0,0.0,5.07,18.14595660749507,100.98619329388559,5.565217391304348,0.0,0.0
Alcântara,2017-12-01,2017,12,3.0,11.0,0.0,0.0,95.0,523.0,6.0,0.0,5.07,18.73767258382643,103.15581854043391,5.505263157894737,0.0,0.032608695652173836
Alcântara,2018-01-01,2018,1,3.0,9.0,1.0,0.0,98.0,532.0,7.0,0.0,5.07,19.32938856015779,104.930966469428,5.428571428571429,0.0,0.03157894736842115
Alcântara,2018-02-01,2018,2,3.0,12.0,0.0,0.0,101.0,544.0,7.0,0.0,5.07,19.92110453648915,107.29783037475345,5.3861386138613865,0.0,0.030612244897959107
Alcântara,2018-03-01,2018,3,9.0,97.0,2.0,0.0,110.0,641.0,9.0,0.0,5.07,21.696252465483234,126.42998027613412,5.827272727272727,0.0,0.08910891089108919
Alcântara,2018-04-01,2018,4,4.0,21.0,0.0,0.0,114.0,662.0,9.0,0.0,5.07,22.485207100591715,130.57199211045364,5.807017543859649,0.0,0.036363636363636376
Alcântara,2018-05-01,2018,5,6.0,23.0,2.0,0.0,120.0,685.0,11.0,0.0,5.07,23.668639053254438,135.10848126232742,5.708333333333333,0.0,0.05263157894736836
Alcântara,2018-06-01,2018,6,14.0,102.0,2.0,0.0,134.0,787.0,13.0,0.0,5.07,26.42998027613412,155.2268244575937,5.873134328358209,0.0,0.1166666666666667
Alcântara,2018-07-01,2018,7,24.0,81.0,0.0,0.0,158.0,868.0,13.0,0.0,5.07,31.163708086785007,171.20315581854044,5.493670886075949,0.0,0.17910447761194037
